"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","C1","total_goal","timing_First.Click","timing_Last.Click","timing_Page.Submit","timing_Click.Count","goal_list_1","goal_list_2","goal_list_3","goal_list_4","goal_list_5","no_goal","G1_1","G2_1","G3_1","G4_1","G5_1","G6_1","G7_1","G8_1","G9_1","G10_1","G11_1","G12_1","G13_1","G14_1","G15_1","G16_1","G17_1","G18_1","G19_1","G20_1","G21_1","G22_1","G23_1","G24_1","G25_1","G26_1","G27_1","G28_1","G29_1","G30_1","G31_1","G32_1","G33_1","G34_1","G35_1","G1_2","G2_2","G3_2","G4_2","G5_2","G6_2","G7_2","G8_2","G9_2","G10_2","G11_2","G12_2","G13_2","G14_2","G15_2","G16_2","G17_2","G18_2","G19_2","G20_2","G21_2","G22_2","G23_2","G24_2","G25_2","G26_2","G27_2","G28_2","G29_2","G30_2","G31_2","G32_2","G33_2","G34_2","G35_2","G1_3","G2_3","G3_3","G4_3","G5_3","G6_3","G7_3","G8_3","G9_3","G10_3","G11_3","G12_3","G13_3","G14_3","G15_3","G16_3","G17_3","G18_3","G19_3","G20_3","G21_3","G22_3","G23_3","G24_3","G25_3","G26_3","G27_3","G28_3","G29_3","G30_3","G31_3","G32_3","G33_3","G34_3","G35_3","G1_4","G2_4","G3_4","G4_4","G5_4","G6_4","G7_4","G8_4","G9_4","G10_4","G11_4","G12_4","G13_4","G14_4","G15_4","G16_4","G17_4","G18_4","G19_4","G20_4","G21_4","G22_4","G23_4","G24_4","G25_4","G26_4","G27_4","G28_4","G29_4","G30_4","G31_4","G32_4","G33_4","G34_4","G35_4","G1_5","G2_5","G3_5","G4_5","G5_5","G6_5","G7_5","G8_5","G9_5","G10_5","G11_5","G12_5","G13_5","G14_5","G15_5","G16_5","G17_5","G18_5","G19_5","G20_5","G21_5","G22_5","G23_5","G24_5","G25_5","G26_5","G27_5","G28_5","G29_5","G30_5","G31_5","G32_5","G33_5","G34_5","G35_5","check1","gender","gender_4_TEXT","race","ethnicity","major","college_standing","marital_status","income","subjectiveSES","BFI1","BFI2","BFI3","BFI4","BFI5","BFI6","BFI7","BFI8","BFI9","BFI10","BFI11","BFI12","BFI13","BFI14","BFI15","GSE1","GSE2","GSE3","GSE4","GSE5","GSE6","GSE7","GSE8","GSE9","GSE10","RSE1","RSE2","RSE3","RSE4","RSE5","RSE6","RSE7","RSE8","RSE9","RSE10","SWL1","SWL2","SWL3","SWL4","SWL5","CSWS1","CSWS2","CSWS3","CSWS4","CSWS5","CSWS6","CSWS7","CSWS8","CSWS9","CSWS10","CSWS11","CSWS12","CSWS13","CSWS14","CSWS15","CSWS16","CSWS17","CSWS18","CSWS19","CSWS20","CSWS21","CSWS22","CSWS23","CSWS24","CSWS25","CSWS26","CSWS27","CSWS28","check2","CSWS29","CSWS30","CSWS31","CSWS32","CSWS33","CSWS34","CSWS35","BSCS1","BSCS2","BSCS3","BSCS4","BSCS5","BSCS6","BSCS7","BSCS8","BSCS9","BSCS10","BSCS11","BSCS12","BSCS13","PS1","PS2","PS3","PS4","PS5","PS6","PS7","PS8","PS9","PS10","PS11","PS12","PS13","PS16","PS17","PS18","PS19","PS20","PS21","PS22","PS23","check3","PS24","PS25","PS26","PS27","PS28","PS29","PS30","PS31","PS32","GOS1","GOS2","GOS3","GOS4","GOS5","GOS6","GOS7","GOS8","GOS9","GOS10","GOS11","GOS12","GOS13","LET1","LET2","LET3","LET4","LET5","LET6","Primary_identity","D1","D2","D3","D4","D5","D6","D7","id"
"2020-03-11 23:25:19","2020-03-13 22:16:00","0","207.98.72.113","100","168640","1","2020-03-13 22:16:01","R_1eEMIsrMMR7XDfm","","","","","44.035797119140625","-123.0576019287109375","anonymous","EN","1,2","6","48.501","48.501","62.061","1","My goal is to graduate college.","My goal is to get a job for spring term and the summer back home.","My goal is to not get corona.","My goal is to get all A's this term and keep my scholarship.","","","4","4","1","5","1","2","6","6","6","6","6","6","6","6","6","6","7","11","7","6","5","3","2","5","6","6","6","7","6","7","7","6","6","4","1","5","3","1","5","1","1","4","4","7","7","6","6","6","6","6","5","4","9","6","5","4","4","5","6","4","6","6","7","7","5","6","6","4","4","3","6","3","2","5","4","7","1","2","7","2","6","2","5","7","7","4","2","9","2","5","5","1","3","1","2","2","7","7","6","7","6","7","5","3","5","7","4","2","7","3","2","7","5","7","3","6","3","7","7","7","5","5","9","7","6","7","6","5","7","7","6","5","7","6","7","6","7","5","8","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","6","2","Exploring","1","1","7","7","4","4","3","4","4","4","3","5","2","3","3","5","5","3","4","3","2","3","3","3","3","3","3","3","3","2","1","2","1","1","1","3","3","0","3","5","4","5","2","6","7","1","5","5","5","3","6","1","6","6","6","5","3","5","3","6","5","1","6","5","5","6","4","5","4","1","5","5","3","5","5","1","3","6","5","3","2","2","4","3","4","3","4","2","3","4","4","3","3","5","3","4","4","4","3","4","4","4","3","2","3","4","4","3","3","4","4","3","2","2","5","3","4","4","3","4","4","5","2","2","3","4","4","4","4","2","2","4","3","2","3","2","4","1","3","2","4","1","5","I am a teenager","4","5","2","5","2","","no","49169"
"2020-03-30 14:57:09","2020-03-30 15:26:54","0","73.11.94.85","100","1785","1","2020-03-30 15:26:55","R_3Vl7wtO32gTFrEJ","","","","","44.0644989013671875","-123.1461029052734375","anonymous","EN","1,2","3","0","0","74.139","0","lose 15 pounds ","learn and practice yoga ","practice art more often ","","","","4","3","2","7","2","1","7","5","5","4","2","5","7","6","6","6","4","8","6","7","1","2","5","3","2","6","4","6","5","1","6","3","5","2","3","2","2","2","6","1","1","7","4","3","2","3","","4","4","3","3","4","10","5","7","1","1","2","5","2","2","2","5","2","2","4","2","2","3","7","1","4","2","6","3","1","3","5","5","2","1","1","5","6","4","5","3","8","7","7","1","1","3","7","1","4","2","3","2","1","4","2","3","6","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","5","2","human physiology ","1","1","1","5","2","4","1","4","2","2","2","1","1","2","4","4","5","5","2","3","3","4","4","3","4","4","3","4","4","3","0","2","2","1","0","3","1","0","2","6","6","7","7","5","6","2","5","2","2","5","6","4","2","1","5","3","2","4","3","7","5","3","5","3","5","5","5","6","4","2","5","2","3","6","2","2","4","5","3","3","4","3","2","2","4","3","1","3","2","3","4","3","1","5","2","1","3","4","2","4","5","5","2","2","1","1","1","4","4","3","2","3","2","2","5","2","5","5","2","4","4","4","2","3","3","4","4","4","3","3","3","4","3","1","2","3","4","2","4","2","4","2","4","I am a daughter ","2","4","6","7","1","","","49663"
"2020-03-30 14:59:15","2020-03-30 15:38:58","0","69.178.99.31","100","2382","1","2020-03-30 15:38:58","R_21cTsxo2mqTn4jx","","","","","61.20489501953125","-149.809600830078125","anonymous","EN","1,2","7","0","0","85.978","0","I want to get better at pushups. ","I want to work out daily. ","I want to get A's in all my classes. ","I want to write a book.","I want to get a job.","","1","3","3","7","3","2","2","4","5","4","4","4","6","4","2","5","4","9","6","7","6","7","2","2","6","2","2","2","1","1","4","4","4","4","3","2","","2","6","1","1","6","6","5","6","5","2","6","6","6","6","5","9","6","7","3","3","6","6","2","6","6","6","2","2","6","5","5","9","1","2","3","1","6","4","4","6","7","5","6","7","4","6","6","6","5","6","10","6","7","2","5","4","6","2","6","2","6","2","2","7","6","6","10","1","5","4","1","7","1","4","1","4","5","5","4","2","7","7","5","7","4","8","5","7","1","2","5","6","1","7","1","1","2","1","5","3","2","2","1","3","2","1","5","1","4","1","6","4","4","5","3","5","4","5","5","2","10","4","4","5","5","4","4","2","4","5","7","4","2","5","5","5","8","3","17","2","","5","2","Psychology and Anthropology","3","1","6","8","2","5","3","3","5","4","1","2","1","1","5","5","5","4","5","3","3","4","3","3","3","3","4","4","4","2","1","2","2","1","1","2","2","1","2","5","5","2","2","6","6","2","5","3","6","3","5","4","5","4","6","5","3","6","3","5","5","5","6","5","4","6","4","4","5","4","5","6","3","4","3","5","5","6","6","6","4","3","2","3","2","3","2","4","2","2","4","2","3","4","2","2","4","4","4","4","3","4","2","1","3","2","4","4","4","4","4","","2","3","5","2","4","4","2","4","4","4","3","2","5","4","5","5","5","2","2","3","4","3","4","4","4","2","4","2","5","1","5","I am a college student","2","3","5","4","2","","","49682"
"2020-03-30 15:09:44","2020-03-30 16:10:32","0","65.157.96.105","100","3647","1","2020-03-30 16:10:33","R_T59MoYs1ujRZfK9","","","","","44.06829833984375","-123.07630157470703125","anonymous","EN","1,2","4","0","0","65.893","0","I want to help solve the energy crisis our society faces today.","I want to better my health by going to the gym 6 times a week.","I want to take care of my mom's medical debt from her cancer treatment.","I want to graduate from college with cum laude status or higher.","","","7","4","1","1","4","1","4","2","7","7","5","5","7","6","7","7","2","2","4","1","4","6","7","4","2","6","2","4","2","4","5","5","4","2","1","4","5","2","7","1","1","6","6","7","4","1","1","7","7","7","4","2","10","7","7","4","7","7","5","4","7","7","7","7","1","6","7","6","9","3","6","4","1","6","1","1","1","7","7","7","7","1","7","7","7","7","3","10","7","3","6","6","7","1","1","4","7","1","4","7","7","7","7","3","1","5","4","1","6","2","1","6","6","7","7","7","7","7","7","5","7","6","10","7","7","4","2","7","2","6","7","5","2","6","2","7","7","7","8","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1","","5","2","Computer Science","3","1","1","3","2","4","1","2","2","5","1","1","2","1","5","5","5","4","5","4","3","4","3","3","4","3","4","3","4","3","1","3","3","0","1","3","0","0","3","5","5","6","7","6","7","1","7","2","3","5","7","1","1","6","6","7","3","5","5","7","6","1","7","7","3","7","2","7","6","1","7","6","3","7","3","1","6","6","5","5","4","4","3","4","4","2","2","3","2","4","5","1","4","4","1","4","4","5","2","5","5","4","3","2","4","1","5","5","4","4","3","4","1","1","5","1","3","4","2","5","4","4","2","2","5","4","5","5","5","3","2","2","2","4","4","4","4","1","5","1","4","1","5","I am a student","2","3","6","3","2","","","49676"
"2020-03-30 15:54:44","2020-03-30 16:29:55","0","63.155.116.150","100","2111","1","2020-03-30 16:29:56","R_AF1seDnoWMHX3RT","","","","","44.0196990966796875","-123.100799560546875","anonymous","EN","1,2","15","0","0","82.361","0","work towards being financially stable ","get all A's this spring term ","Fix up my house ","find roommates ","Eat healthier meals ","","7","4","2","4","1","1","1","3","7","4","7","5","7","7","5","5","7","6","5","4","2","5","6","4","2","6","7","5","7","7","7","5","6","4","1","1","3","1","5","1","1","4","7","7","5","7","4","7","7","7","3","7","9","7","7","2","7","7","7","5","7","4","6","7","5","7","6","7","2","8","7","4","1","3","3","1","1","2","7","7","7","6","7","7","7","7","7","9","7","7","2","7","7","5","1","7","7","1","7","7","7","7","7","3","4","1","3","1","5","4","1","1","7","5","4","7","6","5","6","4","4","6","10","4","5","6","5","5","4","4","4","4","4","6","5","6","5","5","6","5","4","4","2","2","3","3","7","3","3","7","3","3","5","4","5","2","6","5","6","6","4","1","3","3","4","3","3","5","5","2","3","2","3","7","5","17","2","","2,5","2","undeclared ","1","1","7","8","4","4","1","4","4","2","3","1","1","1","3","5","5","5","4","4","2","4","4","3","4","3","4","4","4","2","1","2","2","1","0","2","0","0","3","7","7","7","7","7","7","1","5","3","7","4","7","1","4","3","7","5","2","7","3","6","6","1","6","5","5","7","3","5","2","1","7","7","3","5","3","1","2","6","7","5","3","4","2","2","1","5","3","3","2","2","4","3","1","5","2","3","2","5","2","5","5","5","2","1","1","1","4","4","4","5","1","4","2","1","5","1","4","5","3","5","5","4","2","2","4","4","4","4","4","3","2","3","2","2","4","2","3","1","5","2","4","2","5","I am a college student ","1","1","6","7","2","","","49628"
"2020-03-30 16:19:17","2020-03-30 16:48:05","0","73.240.47.22","100","1728","1","2020-03-30 16:48:06","R_3Ofdw8msLN3imIF","","","","","44.06829833984375","-123.07630157470703125","anonymous","EN","1,2","7","0","0","76.046","0","eat healthier","workout more","keep my room cleaner","save money ","overall be more helpful/less selfish","","6","1","2","4","4","1","3","5","6","4","6","6","7","6","6","4","4","7","6","7","4","7","6","6","5","4","4","4","4","6","5","7","6","7","1","7","2","2","4","3","1","1","5","5","7","6","7","7","7","6","5","4","7","5","6","5","5","7","4","6","7","6","7","3","5","5","5","4","6","1","4","1","2","7","3","1","7","7","4","5","6","4","7","5","7","1","5","7","5","6","4","4","7","4","5","7","5","4","5","6","5","5","6","7","3","4","1","2","5","3","1","7","7","5","5","7","1","7","7","7","5","5","6","7","7","7","5","7","5","7","6","4","7","5","4","5","5","5","5","3","7","1","2","4","3","8","7","7","7","7","7","5","7","7","7","1","7","11","6","7","7","7","7","7","7","4","7","6","7","7","7","7","7","8","1","17","2","","5","2","Family and Human Services","3","1","1","5","2","5","","3","5","4","1","2","4","3","4","5","4","2","3","3","3","3","3","3","3","3","3","3","3","2","2","2","2","1","1","2","2","1","2","5","5","5","5","4","6","4","4","3","3","4","4","5","4","4","4","3","2","4","3","4","3","4","4","3","4","4","4","4","4","4","4","4","3","4","3","5","3","4","4","4","4","3","3","2","3","3","4","2","3","3","3","3","2","4","3","4","4","4","3","4","4","4","4","2","2","3","4","4","4","4","3","3","3","2","5","4","4","4","4","4","5","3","4","3","4","4","4","4","4","3","3","3","3","3","3","3","3","3","4","4","4","2","5","I cant decide","3","3","5","5","2","","","47098"
"2020-03-30 16:41:42","2020-03-30 17:29:46","0","72.234.124.226","100","2883","1","2020-03-30 17:29:47","R_0B3qP5Amj5RW0s9","","","","","21.4535064697265625","-158.0193023681640625","anonymous","EN","1,2","5","0","0","62.151","0","Get good grades this term ","find an internship","workout more often ","not use my phone so much","eat healthier ","","4","3","2","6","3","3","7","6","7","4","6","5","6","6","6","7","5","9","6","7","6","4","7","2","6","6","5","6","6","6","7","6","5","9","1","4","3","1","5","4","3","2","3","6","5","6","5","4","6","7","6","4","9","6","7","7","4","6","3","5","6","6","6","5","6","5","6","4","8","2","6","3","2","5","3","1","2","5","5","5","5","4","5","6","5","6","5","10","5","6","3","4","6","4","6","6","6","6","4","5","5","5","5","9","1","4","3","2","3","3","7","7","5","5","3","4","3","5","5","6","5","3","10","6","6","6","2","5","5","3","6","4","5","4","2","5","3","2","4","3","4","4","2","4","3","1","7","6","3","4","4","4","4","4","6","5","3","7","6","6","2","5","5","3","6","5","5","6","2","2","4","4","3","4","5","1,16,17,19","1","","2","3","Business","2","1","7","4","5","4","2","4","2","3","2","4","1","3","3","4","4","4","4","3","2","2","3","3","3","3","2","3","3","2","1","2","2","1","1","2","1","1","2","5","6","6","6","4","6","3","5","5","5","3","5","3","3","5","5","4","5","5","4","6","4","3","6","4","5","6","4","4","5","3","6","4","3","5","4","3","5","5","5","5","3","4","4","3","3","4","2","3","4","3","4","3","2","4","2","3","4","4","3","4","4","4","3","2","2","2","2","4","2","4","3","4","4","4","5","3","4","4","3","4","4","4","3","3","4","4","4","3","4","3","2","4","4","3","4","4","4","2","4","2","4","2","5","hard working and driven","4","5","5","6","2","","none","47235"
"2020-03-30 16:59:10","2020-03-30 17:31:38","0","73.15.111.187","100","1947","1","2020-03-30 17:31:39","R_pQ5US9DOPT4idb3","","","","","38.43609619140625","-122.6717987060546875","anonymous","EN","1,2","3","0","0","68.773","0","complete college with a good gpa","find a summer job","work out more often","go outside in nature more","","","7","4","1","4","1","1","1","6","7","6","6","6","7","6","7","6","7","10","7","7","4","4","6","3","6","6","6","6","6","7","7","6","6","3","1","4","3","1","3","3","1","1","4","4","4","5","3","4","4","4","4","4","9","4","5","5","5","5","4","5","5","5","4","4","4","5","4","3","2","3","5","5","2","1","3","2","7","6","6","5","5","5","5","5","6","5","4","8","5","7","3","5","6","3","5","5","6","6","5","5","5","4","4","6","1","2","5","2","1","3","2","6","4","2","4","3","2","5","4","4","2","3","4","5","6","2","2","3","6","1","3","5","5","2","2","3","3","2","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","2","","5","2","psychology","1","1","6","7","4","5","1","4","5","3","2","4","2","2","4","4","4","4","3","3","2","3","3","3","3","3","3","3","3","2","1","2","2","1","1","2","2","1","2","5","5","5","5","4","6","1","5","2","5","4","5","1","3","5","5","5","6","4","3","6","6","1","6","5","6","6","3","6","","1","6","6","3","5","2","1","3","6","6","3","2","3","4","4","4","3","4","2","4","4","3","4","4","4","3","4","4","2","4","3","3","3","3","2","4","4","3","2","3","4","4","4","4","4","5","4","3","3","4","4","2","4","2","3","3","4","4","4","4","3","2","2","2","2","4","4","3","1","5","2","4","2","5","college student","2","5","5","6","2","","","48337"
"2020-03-30 17:04:04","2020-03-30 17:46:32","0","71.38.78.69","100","2548","1","2020-03-30 17:46:34","R_W2LHFr44W7lSEU1","","","","","36.172393798828125","-115.0677032470703125","anonymous","EN","1,2","4","0","0","73.67","0","Become a first author in a neuroscience paper. ","Get accepted into medical school.","Run at least a mile a day.","Set up the AISES club at UO","","","7","4","2","7","1","1","7","7","7","4","7","6","7","7","4","7","7","10","7","7","1","1","7","6","1","7","4","1","5","1","7","6","7","4","1","7","4","1","7","3","1","1","6","7","7","7","7","7","3","7","7","4","6","5","7","1","7","4","5","1","7","7","7","5","3","7","7","7","1","1","1","3","2","7","1","1","7","7","5","6","1","6","6","7","2","1","7","11","7","7","1","1","4","6","1","4","7","4","1","1","7","3","7","11","3","2","3","2","7","1","1","1","7","7","6","6","4","7","6","3","5","6","11","6","7","1","1","7","7","1","7","4","1","2","2","7","3","7","10","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","1","2","biology ","2","1","6","8","1","5","4","5","5","5","1","3","2","1","4","2","4","2","5","4","2","4","2","4","4","2","4","4","4","3","0","3","3","0","0","3","0","0","3","5","5","6","6","6","7","1","7","2","5","3","5","1","1","4","5","5","2","5","2","5","6","1","6","6","5","6","2","5","6","1","6","5","3","5","3","1","6","6","5","5","4","2","1","1","1","5","1","5","2","2","5","1","1","5","5","1","1","5","1","5","5","5","1","1","1","1","5","5","5","5","1","5","1","1","5","1","5","5","1","4","5","5","5","1","4","4","4","4","5","5","2","4","4","5","5","5","5","1","5","1","5","1","5","I am a college student.","1","1","7","4","2","","","49656"
"2020-03-30 17:47:52","2020-03-30 18:16:38","0","63.155.0.90","100","1726","1","2020-03-30 18:16:39","R_1MTkRpDUdSbhPOH","","","","","44.0644989013671875","-123.1461029052734375","anonymous","EN","1,2","2","49.928","49.928","74.757","1","One of my goals is to get only As and Bs this term. Ideally more As than Bs, so that I can keep my scholarship..","Another goal is to lose weight (about 5-8 pounds) by eating healthier.","","","","","4","3","2","5","3","2","5","5","6","5","6","4","6","6","6","5","5","9","6","6","5","5","6","4","5","6","4","6","6","6","5","5","4","1","3","3","3","2","3","4","1","8","5","6","5","5","4","6","6","6","6","4","6","5","4","5","5","6","4","5","5","5","6","4","4","5","5","4","3","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","2","","2","3","Undeclared","1","2","6","7","5","4","4","4","3","2","2","4","2","3","3","4","4","3","3","2","3","2","3","3","3","3","3","3","3","2","2","2","2","2","2","2","2","1","2","5","5","5","5","2","6","1","5","3","5","3","5","1","2","5","5","5","2","3","2","5","5","1","5","5","5","5","2","5","4","1","5","5","3","4","3","1","3","5","5","5","2","4","4","2","4","2","4","2","4","4","3","2","2","4","2","4","4","3","4","4","3","4","4","2","2","3","3","4","2","4","2","3","3","3","5","4","4","4","4","3","3","4","4","2","2","3","2","2","2","4","3","4","4","2","2","2","3","4","2","4","3","2","4","I am adopted","3","3","5","4","2","","","49377"
"2020-03-30 18:41:47","2020-03-30 19:20:13","0","71.237.160.130","100","2305","1","2020-03-30 19:20:14","R_2aS8aSDL2vQTG14","","","","","45.5287933349609375","-122.682098388671875","anonymous","EN","1,2","3","0","0","143.279","0","Graduate from the University of Oregon and Robert D. Clark Honors College.","Gain acceptance into Medical School.","Enter a healthy and exciting relationship that ultimately ends in marriage.","Become a surgical oncologist.","","","6","4","1","6","1","1","1","6","7","5","7","7","7","6","7","5","6","11","7","7","5","7","7","5","5","7","2","2","7","6","7","7","7","6","1","7","4","1","6","1","1","1","5","7","6","6","7","7","7","7","7","6","9","7","5","5","6","7","4","4","7","4","5","7","7","7","7","7","6","1","7","4","2","5","3","1","1","2","6","5","4","3","7","7","7","5","3","5","5","6","2","6","5","5","4","7","6","7","5","5","5","5","6","4","1","7","4","1","7","1","1","1","6","7","6","7","7","7","7","5","7","5","8","5","5","3","4","7","4","3","7","5","3","5","5","7","7","6","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","1","","5","2","Biology","2","1","7","6","4","4","2","5","5","4","4","2","2","1","3","3","4","4","4","4","4","3","4","4","4","3","4","4","4","2","2","2","3","1","2","3","1","0","3","6","6","6","6","6","7","5","6","2","4","3","6","5","3","3","5","5","3","6","5","6","6","5","6","5","5","7","3","5","5","5","7","6","3","7","3","5","5","7","5","5","3","3","2","2","4","3","2","4","2","1","5","2","1","4","2","4","2","4","2","5","4","4","2","2","2","2","5","5","5","5","2","4","1","2","5","2","4","4","2","4","4","4","4","1","4","4","4","4","5","4","3","4","4","5","4","4","4","1","4","2","5","2","5","I am a high-achieving student","3","3","6","5","2","","","49717"
"2020-03-30 19:33:34","2020-03-30 19:48:37","0","76.115.96.62","100","902","1","2020-03-30 19:48:38","R_Ze4H6YWkoXogIBH","","","","","45.337799072265625","-122.5724029541015625","anonymous","EN","1,2","20","0","0","84.269","0","become a doctor","get an A in chem","Volunteer","Have more fun","Be more social","","6","4","1","5","2","5","7","7","7","4","7","7","4","4","4","7","7","8","6","3","4","5","5","6","5","5","7","4","5","4","4","6","7","6","1","7","3","2","5","3","5","7","5","5","6","4","5","5","6","4","5","6","7","6","5","6","5","5","6","4","6","5","6","5","6","4","5","4","7","4","7","3","2","5","3","7","7","5","6","5","6","4","5","6","6","5","5","8","5","5","6","5","6","5","5","6","5","5","5","5","5","5","4","7","2","7","1","2","6","3","6","7","6","6","5","6","5","5","6","5","6","6","8","6","6","5","6","6","5","6","6","5","7","6","5","5","6","5","7","7","5","1","1","6","3","7","6","5","4","6","6","6","6","6","5","5","5","7","6","5","6","4","5","5","5","4","4","5","6","4","6","6","5","8","2","1","1","","5","2","bio","2","1","7","10","3","3","4","2","3","3","3","4","2","3","4","2","3","3","3","3","2","3","3","3","3","3","4","3","2","2","1","2","1","2","2","2","1","2","2","4","3","4","5","4","5","4","4","4","3","4","5","4","4","4","5","3","4","5","3","4","5","4","4","3","4","5","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","3","4","3","3","3","2","3","3","3","3","4","4","4","3","4","3","3","2","3","3","4","3","3","3","3","3","3","3","4","4","4","4","2","3","3","4","3","3","3","3","3","4","4","4","3","4","4","4","4","4","4","3","3","4","4","3","3","4","3","3","3","2","humble","5","5","5","5","2","","","49155"
